Date,State,Confirmed,Recovered,Deceased,Other,Tested
3/26/2021,Dadra and Nagar Haveli and Daman and Diu,3528,3395,2,30,72410
3/26/2021,Goa,57283,55181,823,0,535093
3/26/2021,Gujarat,296320,281707,4479,0,13096513
3/26/2021,Himachal Pradesh,61967,58807,1017,19,1231455
3/26/2021,Haryana,284944,274024,3125,0,6162686
3/26/2021,Jharkhand,122282,119779,1103,0,5825074
3/26/2021,Jammu and Kashmir,129413,125748,1984,0,5888075
3/26/2021,Karnataka,981044,948988,12484,19,20894800
3/26/2021,Kerala,1113723,1084585,4554,314,12913986
3/26/2021,Ladakh,9965,9724,130,0,110068
3/26/2021,Lakshadweep,714,609,1,5,46747
3/26/2021,Maharashtra,2637735,2300056,53907,1321,19035439
3/26/2021,Meghalaya,14029,13853,150,0,397634
3/26/2021,Manipur,29373,28939,374,0,573075
3/26/2021,Madhya Pradesh,284265,268290,3937,0,6270328
3/26/2021,Mizoram,4460,4425,11,0,249029
3/26/2021,Nagaland,12229,11979,91,154,135648
3/26/2021,Odisha,339694,336482,1972,0,8920771
3/26/2021,Punjab,226059,196831,6576,0,5782674
3/26/2021,Puducherry,40836,39402,679,0,663740
3/26/2021,Rajasthan,328743,320199,2811,0,6789888
3/26/2021,Sikkim,6215,5942,135,97,82475
3/26/2021,Telangana,305309,299631,1683,0,9903125
3/26/2021,Tamil Nadu,875190,851222,12650,0,19177274
3/26/2021,Tripura,33477,33022,389,23,636356
3/26/2021,India,11908375,11292849,161275,4802,239769553
3/26/2021,Uttar Pradesh,611301,596698,8779,0,34260584
3/26/2021,Uttarakhand,99258,94916,1708,1472,2692394
3/26/2021,West Bengal,583027,568476,10320,0,9062119
3/27/2021,Andaman and Nicobar Islands,5044,4975,62,0,314309
3/27/2021,Andhra Pradesh,897810,885892,7203,0,14958897
3/27/2021,Arunachal Pradesh,16845,16785,56,0,413321
3/27/2021,Assam,218222,215348,1104,1347,7193204
3/27/2021,Bihar,264604,261917,1571,1,23485865
3/27/2021,Chandigarh,25898,22992,374,0,303963
3/27/2021,Chhattisgarh,337940,316043,4061,0,5658850
3/27/2021,Delhi,655834,638212,10997,0,14323094
3/27/2021,Dadra and Nagar Haveli and Daman and Diu,3554,3400,2,30,72410
3/27/2021,Goa,57453,55250,824,0,537572
3/27/2021,Gujarat,298596,283241,4484,0,13182148
3/27/2021,Himachal Pradesh,62383,58981,1020,21,1240468
3/27/2021,Haryana,286327,274785,3132,0,6187507
3/27/2021,Jharkhand,122622,119878,1107,0,5835206
3/27/2021,Jammu and Kashmir,129684,125886,1985,0,5918723
3/27/2021,Karnataka,983930,950167,12492,19,21002216
3/27/2021,Kerala,1115778,1086669,4568,314,12966274
3/27/2021,Ladakh,9974,9727,130,0,110068
3/27/2021,Lakshadweep,714,620,1,5,47215
3/27/2021,Maharashtra,2673461,2314579,54073,1334,19192750
3/27/2021,Meghalaya,14031,13855,150,0,397634
3/27/2021,Manipur,29376,28944,374,0,573820
3/27/2021,Madhya Pradesh,286407,269465,3947,0,6297029
3/27/2021,Mizoram,4463,4426,11,0,249659
3/27/2021,Nagaland,12229,11979,91,154,135859
3/27/2021,Odisha,339904,336571,1973,0,8949599
3/27/2021,Punjab,228864,198972,6621,0,5810694
3/27/2021,Puducherry,40964,39438,680,0,665762
3/27/2021,Rajasthan,329595,320426,2811,0,6824876
3/27/2021,Sikkim,6226,5944,135,97,82475
3/27/2021,Telangana,305804,299878,1685,0,9961154
3/27/2021,Tamil Nadu,877279,852463,12659,0,19262447
3/27/2021,Tripura,33487,33024,389,23,637843
3/27/2021,India,11971007,11321577,161586,4829,240950842
3/27/2021,Uttar Pradesh,612351,596953,8783,0,34400505
3/27/2021,Uttarakhand,99515,94983,1709,1484,2699095
3/27/2021,West Bengal,583839,568909,10322,0,9086532
3/28/2021,Andaman and Nicobar Islands,5046,4976,62,0,315818
3/28/2021,Andhra Pradesh,898815,886216,7205,0,14990039
3/28/2021,Arunachal Pradesh,16845,16785,56,0,413432
3/28/2021,Assam,218270,215366,1104,1347,7198536
3/28/2021,Bihar,264955,262036,1572,1,23550969
3/28/2021,Chandigarh,26194,23184,377,0,306217
3/28/2021,Chhattisgarh,340093,316778,4076,0,5683536
3/28/2021,Delhi,657715,639164,11006,0,14403030
3/28/2021,Dadra and Nagar Haveli and Daman and Diu,3581,3410,2,30,72410
3/28/2021,Goa,57584,55354,826,0,539339
3/28/2021,Gujarat,300866,284846,4492,0,13263977
3/28/2021,Himachal Pradesh,62660,59138,1023,21,1244992
3/28/2021,Haryana,287719,275458,3141,0,6211231
3/28/2021,Jharkhand,122936,119954,1110,0,5846493
3/28/2021,Jammu and Kashmir,129993,126003,1989,0,5950506
3/28/2021,Karnataka,987012,951452,12504,19,21108544
3/28/2021,Kerala,1117994,1088522,4580,314,13013503
3/28/2021,Ladakh,9974,9736,130,0,110068
3/28/2021,Lakshadweep,715,652,1,5,47410
3/28/2021,Maharashtra,2713875,2332453,54181,1340,19358341
3/28/2021,Meghalaya,14032,13856,150,0,400173
3/28/2021,Manipur,29385,28948,374,0,574525
3/28/2021,Madhya Pradesh,288683,270540,3958,0,6322512
3/28/2021,Mizoram,4465,4428,11,0,251064
3/28/2021,Nagaland,12230,11980,91,154,135936
3/28/2021,Odisha,340194,336691,1973,0,8975095
3/28/2021,Punjab,231734,201127,6690,0,5848083
3/28/2021,Puducherry,41101,39514,680,0,667782
3/28/2021,Rajasthan,330676,320704,2813,0,6858264
3/28/2021,Sikkim,6227,5951,135,97,82729
3/28/2021,Telangana,306339,300156,1688,0,10019096
3/28/2021,Tamil Nadu,879473,853733,12670,0,19347797
3/28/2021,Tripura,33487,33024,389,23,637843
3/28/2021,India,12039213,11353846,161881,4835,241864161
3/28/2021,Uttar Pradesh,613798,597320,8786,0,34546987
3/28/2021,Uttarakhand,99881,95025,1712,1484,2714881
3/28/2021,West Bengal,584666,569366,10324,0,9113077
3/29/2021,Andaman and Nicobar Islands,5052,4976,62,0,317137
3/29/2021,Andhra Pradesh,899812,886498,7210,0,15021364
3/29/2021,Arunachal Pradesh,16845,16785,56,0,413554
3/29/2021,Assam,218310,215390,1104,1347,7205649
3/29/2021,Bihar,265194,262133,1573,1,23621031
3/29/2021,Chandigarh,26468,23345,377,0,308086
3/29/2021,Chhattisgarh,341516,317239,4096,0,5691819
3/29/2021,Delhi,659619,640575,11012,0,14471835
3/29/2021,Dadra and Nagar Haveli and Daman and Diu,3597,3415,2,30,72410
3/29/2021,Goa,57712,55455,828,0,540796
3/29/2021,Gujarat,303118,286577,4500,0,13334810
3/29/2021,Himachal Pradesh,62981,59303,1026,18,1247696
3/29/2021,Haryana,288714,276259,3143,0,6224800
3/29/2021,Jharkhand,123091,120012,1110,0,5855874
3/29/2021,Jammu and Kashmir,130228,126129,1989,0,5980072
3/29/2021,Karnataka,989804,953416,12520,19,21195741
3/29/2021,Kerala,1119543,1090419,4591,314,13050880
3/29/2021,Ladakh,10007,9742,130,0,110068
3/29/2021,Lakshadweep,715,664,1,5,47601
3/29/2021,Maharashtra,2745518,2353307,54283,1344,19495189
3/29/2021,Meghalaya,14034,13858,150,0,400173
3/29/2021,Manipur,29391,28950,374,0,574884
3/29/2021,Madhya Pradesh,291006,271889,3967,0,6345761
3/29/2021,Mizoram,4465,4428,11,0,251302
3/29/2021,Nagaland,12233,11980,91,154,135981
3/29/2021,Odisha,340402,336809,1974,0,9001450
3/29/2021,Punjab,234602,203710,6749,0,5870655
3/29/2021,Puducherry,41226,39554,681,0,669246
3/29/2021,Rajasthan,331578,320971,2813,0,6869625
3/29/2021,Sikkim,6227,5952,135,97,82757
3/29/2021,Telangana,306742,300469,1690,0,10053026
3/29/2021,Tamil Nadu,881752,855085,12684,0,19428501
3/29/2021,Tripura,33490,33029,389,23,637843
3/29/2021,India,12095365,11390835,162147,4842,242650025
3/29/2021,Uttar Pradesh,615078,597619,8790,0,34666170
3/29/2021,Uttarakhand,99990,95065,1711,1490,2719648
3/29/2021,West Bengal,585305,569828,10325,0,9131193
3/30/2021,Andaman and Nicobar Islands,5081,4976,62,0,318382
3/30/2021,Andhra Pradesh,900805,886978,7213,0,15052215
3/30/2021,Arunachal Pradesh,16845,16785,56,0,413804
3/30/2021,Assam,218363,215413,1104,1347,7218433
3/30/2021,Bihar,265268,262238,1574,1,23650955
3/30/2021,Chandigarh,26733,23523,379,0,309840
3/30/2021,Chhattisgarh,344624,318436,4131,0,5719388
3/30/2021,Delhi,660611,642166,11016,0,14508592
3/30/2021,Dadra and Nagar Haveli and Daman and Diu,3609,3425,2,30,72410
3/30/2021,Goa,57839,55591,829,0,542300
3/30/2021,Gujarat,305338,288565,4510,0,13406686
3/30/2021,Himachal Pradesh,63320,59442,1032,16,1253169
3/30/2021,Haryana,289694,277110,3147,0,6233290
3/30/2021,Jharkhand,123509,120142,1113,0,5867300
3/30/2021,Jammu and Kashmir,130587,126304,1990,0,6017096
3/30/2021,Karnataka,992779,954678,12541,19,21302658
3/30/2021,Kerala,1121932,1092365,4607,314,13109437
3/30/2021,Ladakh,10119,9767,130,0,110068
3/30/2021,Lakshadweep,718,673,1,5,47971
3/30/2021,Maharashtra,2773436,2377127,54422,1345,19625065
3/30/2021,Meghalaya,14056,13861,150,0,401189
3/30/2021,Manipur,29393,28952,374,0,575412
3/30/2021,Madhya Pradesh,293179,273168,3977,0,6366180
3/30/2021,Mizoram,4468,4434,11,0,251722
3/30/2021,Nagaland,12233,11980,91,154,136126
3/30/2021,Odisha,340620,336930,1974,0,9023098
3/30/2021,Punjab,236790,206246,6813,0,5894441
3/30/2021,Puducherry,41341,39648,682,0,671689
3/30/2021,Rajasthan,332243,321275,2813,0,6873806
3/30/2021,Sikkim,6233,5953,135,97,82848
3/30/2021,Telangana,307205,300833,1694,0,10095487
3/30/2021,Tamil Nadu,884094,856548,12700,0,19511655
3/30/2021,Tripura,33490,33029,389,23,639614
3/30/2021,India,12148602,11432077,162502,4848,243672940
3/30/2021,Uttar Pradesh,615996,598001,8800,0,34730690
3/30/2021,Uttarakhand,100118,95212,1713,1497,2728555
3/30/2021,West Bengal,585933,570303,10327,0,9149062
3/31/2021,Andaman and Nicobar Islands,5083,4976,62,0,319864
3/31/2021,Andhra Pradesh,901989,887434,7217,0,15083179
3/31/2021,Arunachal Pradesh,16845,16785,56,0,413963
3/31/2021,Assam,218412,215445,1105,1347,7231399
3/31/2021,Bihar,265527,262371,1576,1,23701470
3/31/2021,Chandigarh,26999,23702,379,0,311905
3/31/2021,Chhattisgarh,349187,319488,4170,0,5757808
3/31/2021,Delhi,662430,642565,11027,0,14575662
3/31/2021,Dadra and Nagar Haveli and Daman and Diu,3628,3433,2,30,72410
3/31/2021,Goa,58039,55653,830,0,544652
3/31/2021,Gujarat,307698,290569,4519,0,13497177
3/31/2021,Himachal Pradesh,63605,59581,1035,16,1260512
3/31/2021,Haryana,290800,277919,3155,0,6256186
3/31/2021,Jharkhand,124202,120264,1113,0,5881206
3/31/2021,Jammu and Kashmir,130960,126435,1994,0,6051587
3/31/2021,Karnataka,997004,956170,12567,19,21411226
3/31/2021,Kerala,1124585,1094404,4622,314,13158864
3/31/2021,Ladakh,10157,9771,130,0,110068
3/31/2021,Lakshadweep,723,675,1,5,48477
3/31/2021,Maharashtra,2812980,2400727,54649,1361,19792143
3/31/2021,Meghalaya,14065,13866,150,0,402571
3/31/2021,Manipur,29400,28956,374,0,576140
3/31/2021,Madhya Pradesh,295511,274429,3986,0,6389064
3/31/2021,Mizoram,4473,4434,11,0,252400
3/31/2021,Nagaland,12340,11980,91,156,136361
3/31/2021,Odisha,340917,337091,1974,0,9043972
3/31/2021,Punjab,239734,209034,6868,0,5932096
3/31/2021,Puducherry,41468,39712,682,0,673821
3/31/2021,Rajasthan,333149,321668,2818,0,6908881
3/31/2021,Sikkim,6235,5956,135,97,83021
3/31/2021,Telangana,307889,301227,1697,0,10151609
3/31/2021,Tamil Nadu,886673,858075,12719,0,19595368
3/31/2021,Tripura,33490,33029,389,23,639614
3/31/2021,India,12220717,11472500,162960,4870,244798621
3/31/2021,Uttar Pradesh,617194,598535,8811,0,34798213
3/31/2021,Uttarakhand,100411,95330,1717,1501,2739909
3/31/2021,West Bengal,586915,570811,10329,0,9172599
4/1/2021,Andaman and Nicobar Islands,5084,4980,62,0,321456
4/1/2021,Andhra Pradesh,903260,887898,7220,0,15114988
4/1/2021,Arunachal Pradesh,16845,16785,56,0,414169
4/1/2021,Assam,218470,215479,1107,1347,7243652
4/1/2021,Bihar,266015,262529,1578,1,23761732
4/1/2021,Chandigarh,27256,23925,380,0,313935
4/1/2021,Chhattisgarh,353804,320613,4204,0,5798665
4/1/2021,Delhi,665220,643686,11036,0,14653735
4/1/2021,Dadra and Nagar Haveli and Daman and Diu,3645,3439,2,30,72410
4/1/2021,Goa,58304,55757,831,0,547263
4/1/2021,Gujarat,310108,292584,4528,0,13598199
4/1/2021,Himachal Pradesh,64014,59738,1039,16,1267715
4/1/2021,Haryana,292409,278883,3164,0,6282606
4/1/2021,Jharkhand,124892,120426,1114,0,5897931
4/1/2021,Jammu and Kashmir,131421,126549,1998,0,6089662
4/1/2021,Karnataka,1001238,957769,12585,19,21526958
4/1/2021,Kerala,1127383,1096239,4633,314,13213211
4/1/2021,Ladakh,10175,9778,130,0,110068
4/1/2021,Lakshadweep,726,683,1,5,48856
4/1/2021,Maharashtra,2856163,2433368,54898,1364,19975341
4/1/2021,Meghalaya,14067,13867,150,0,403861
4/1/2021,Manipur,29401,28963,374,0,577082
4/1/2021,Madhya Pradesh,298057,276002,3998,0,6414720
4/1/2021,Mizoram,4476,4436,11,0,253203
4/1/2021,Nagaland,12345,11980,91,156,136586
4/1/2021,Odisha,341311,337212,1974,0,9073232
4/1/2021,Punjab,242895,211325,6926,0,5972667
4/1/2021,Puducherry,41728,39755,683,0,676176
4/1/2021,Rajasthan,334499,322114,2822,0,6945497
4/1/2021,Sikkim,6241,5962,135,98,83021
4/1/2021,Telangana,308776,301564,1701,0,10210906
4/1/2021,Tamil Nadu,889490,859709,12738,0,19681244
4/1/2021,Tripura,33514,33042,389,23,641498
4/1/2021,India,12302115,11522884,163428,4874,245912587
4/1/2021,Uttar Pradesh,619783,599045,8820,0,34922434
4/1/2021,Uttarakhand,100911,95455,1719,1501,2757779
4/1/2021,West Bengal,588189,571345,10331,0,9198365
4/2/2021,Andaman and Nicobar Islands,5084,4981,62,0,323001
4/2/2021,Andhra Pradesh,904548,888508,7225,0,15146104
4/2/2021,Arunachal Pradesh,16846,16785,56,0,414273
4/2/2021,Assam,218533,215517,1107,1347,7255974
4/2/2021,Bihar,266677,262733,1580,1,23825578
4/2/2021,Chandigarh,27543,24064,381,0,316037
4/2/2021,Chhattisgarh,357978,321873,4247,0,5832740
4/2/2021,Delhi,668814,645770,11050,0,14741240
4/2/2021,Dadra and Nagar Haveli and Daman and Diu,3665,3445,2,30,72410
4/2/2021,Goa,58584,55838,832,0,549292
4/2/2021,Gujarat,312748,294650,4539,0,13705405
4/2/2021,Himachal Pradesh,64420,60023,1043,16,1272632
4/2/2021,Haryana,294270,280074,3174,0,6311734
4/2/2021,Jharkhand,125586,120563,1115,0,5916328
4/2/2021,Jammu and Kashmir,131938,126720,2003,0,6130386
4/2/2021,Karnataka,1006229,959400,12591,19,21645891
4/2/2021,Kerala,1129891,1098526,4647,315,13264994
4/2/2021,Ladakh,10189,9781,130,0,110068
4/2/2021,Lakshadweep,733,685,1,5,49048
4/2/2021,Maharashtra,2904076,2457494,55379,1371,20158719
4/2/2021,Meghalaya,14082,13868,150,0,406446
4/2/2021,Manipur,29406,28975,374,0,577941
4/2/2021,Madhya Pradesh,300834,277484,4014,0,6441234
4/2/2021,Mizoram,4484,4436,11,0,253938
4/2/2021,Nagaland,12361,11980,91,156,136754
4/2/2021,Odisha,341772,337430,1974,0,9103948
4/2/2021,Punjab,245768,213327,6983,0,6014612
4/2/2021,Puducherry,41941,39837,684,0,678772
4/2/2021,Rajasthan,335921,322613,2824,0,6983623
4/2/2021,Sikkim,6245,5965,135,99,83021
4/2/2021,Telangana,309741,301876,1706,0,10270249
4/2/2021,Tamil Nadu,892780,861424,12750,0,19767310
4/2/2021,Tripura,33518,33047,389,23,642551
4/2/2021,India,12391138,11567063,164141,4883,246959192
4/2/2021,Uttar Pradesh,622736,599827,8836,0,35070062
4/2/2021,Uttarakhand,101275,95649,1721,1501,2767434
4/2/2021,West Bengal,589922,571895,10335,0,9225351
4/3/2021,Andaman and Nicobar Islands,5098,4987,62,0,324207
4/3/2021,Andhra Pradesh,905946,889295,7234,0,15177364
4/3/2021,Arunachal Pradesh,16849,16785,56,0,414467
4/3/2021,Assam,218601,215549,1107,1347,7271998
4/3/2021,Bihar,267513,262988,1582,1,23889560
4/3/2021,Chandigarh,27853,24309,382,0,318451
4/3/2021,Chhattisgarh,363796,323201,4283,0,5873615
4/3/2021,Delhi,672381,648674,11060,0,14820857
4/3/2021,Dadra and Nagar Haveli and Daman and Diu,3681,3465,2,30,72410
4/3/2021,Goa,58803,55989,834,0,551354
4/3/2021,Gujarat,315563,296713,4552,0,13819989
4/3/2021,Himachal Pradesh,64838,60331,1047,16,1278357
4/3/2021,Haryana,296229,281258,3184,0,6342732
4/3/2021,Jharkhand,126459,120724,1122,0,5936375
4/3/2021,Jammu and Kashmir,132439,126860,2005,0,6168752
4/3/2021,Karnataka,1010602,961359,12610,19,21769721
4/3/2021,Kerala,1132432,1100186,4659,317,13309773
4/3/2021,Ladakh,10226,9790,130,0,110068
4/3/2021,Lakshadweep,740,696,1,5,49545
4/3/2021,Maharashtra,2953523,2495315,55656,1380,20343123
4/3/2021,Meghalaya,14106,13868,150,0,407216
4/3/2021,Manipur,29415,28981,374,0,578877
4/3/2021,Madhya Pradesh,303673,279275,4029,0,6468465
4/3/2021,Mizoram,4487,4436,11,0,254324
4/3/2021,Nagaland,12362,11980,91,156,136843
4/3/2021,Odisha,342224,337635,1974,0,9130648
4/3/2021,Punjab,248454,216108,7032,0,6043312
4/3/2021,Puducherry,42132,39974,684,0,680074
4/3/2021,Rajasthan,337596,323031,2827,0,7010397
4/3/2021,Sikkim,6251,5967,135,101,83701
4/3/2021,Telangana,310819,302207,1712,0,10329954
4/3/2021,Tamil Nadu,896226,863258,12764,0,19849388
4/3/2021,Tripura,33520,33052,389,23,643050
4/3/2021,India,12484132,11627122,164655,4921,248125908
4/3/2021,Uttar Pradesh,625923,600577,8850,0,35236205
4/3/2021,Uttarakhand,101714,95825,1725,1526,2776528
4/3/2021,West Bengal,591658,572474,10340,0,9251465
4/4/2021,Andaman and Nicobar Islands,5109,4990,62,0,325826
4/4/2021,Andhra Pradesh,907676,890137,7239,0,15208436
4/4/2021,Arunachal Pradesh,16849,16785,56,0,414602
4/4/2021,Assam,218670,215597,1109,1347,7279073
4/4/2021,Bihar,268377,263233,1583,1,23956593
4/4/2021,Chandigarh,28194,24661,383,0,321189
4/4/2021,Chhattisgarh,369046,326277,4319,0,5900526
4/4/2021,Delhi,676414,651351,11081,0,14907756
4/4/2021,Dadra and Nagar Haveli and Daman and Diu,3706,3484,2,30,72410
4/4/2021,Goa,59068,56156,835,0,553411
4/4/2021,Gujarat,318438,298737,4566,0,13932822
4/4/2021,Himachal Pradesh,65242,60587,1057,21,1282170
4/4/2021,Haryana,298133,282368,3191,0,6371139
4/4/2021,Jharkhand,127246,120872,1130,0,5950602
4/4/2021,Jammu and Kashmir,133012,127049,2008,0,6211099
4/4/2021,Karnataka,1015155,963419,12625,19,21889602
4/4/2021,Kerala,1135234,1102359,4669,317,13354944
4/4/2021,Ladakh,10255,9802,130,0,110068
4/4/2021,Lakshadweep,741,699,1,5,50076
4/4/2021,Maharashtra,3010597,2522823,55878,1393,20540111
4/4/2021,Meghalaya,14122,13870,150,0,408884
4/4/2021,Manipur,29423,28988,374,0,580265
4/4/2021,Madhya Pradesh,306851,281476,4040,0,6497170
4/4/2021,Mizoram,4490,4439,11,0,254871
4/4/2021,Nagaland,12363,11980,91,156,137007
4/4/2021,Odisha,342695,337935,1975,0,9159929
4/4/2021,Punjab,251460,219063,7083,0,6080083
4/4/2021,Puducherry,42359,40083,684,0,682490
4/4/2021,Rajasthan,339325,323618,2829,0,7056864
4/4/2021,Sikkim,6257,5970,135,101,83701
4/4/2021,Telangana,312140,302500,1717,0,10392927
4/4/2021,Tamil Nadu,899807,865071,12778,0,19932179
4/4/2021,Tripura,33534,33052,389,23,644275
4/4/2021,India,12587926,11679962,165132,4960,249019657
4/4/2021,Uttar Pradesh,630059,601440,8881,0,35413966
4/4/2021,Uttarakhand,102264,95973,1727,1547,2811646
4/4/2021,West Bengal,593615,573118,10344,0,9278233
4/5/2021,Andaman and Nicobar Islands,5116,5001,62,0,327270
4/5/2021,Andhra Pradesh,909002,891048,7244,0,15239114
4/5/2021,Arunachal Pradesh,16851,16785,56,0,414958
4/5/2021,Assam,218740,215657,1109,1347,7296678
4/5/2021,Bihar,269312,263582,1586,1,24029011
4/5/2021,Chandigarh,28479,25033,384,0,323293
4/5/2021,Chhattisgarh,376348,327689,4363,0,5940579
4/5/2021,Delhi,679962,654287,11096,0,14971759
4/5/2021,Dadra and Nagar Haveli and Daman and Diu,3733,3502,2,30,72410
4/5/2021,Goa,59315,56298,837,0,555457
4/5/2021,Gujarat,321598,300765,4581,0,14049043
4/5/2021,Himachal Pradesh,65809,60855,1063,63,1286940
4/5/2021,Haryana,300173,283869,3199,0,6389802
4/5/2021,Jharkhand,128332,121310,1140,0,5969855
4/5/2021,Jammu and Kashmir,133454,127290,2010,0,6246356
4/5/2021,Karnataka,1020434,965275,12657,19,21987431
4/5/2021,Kerala,1137591,1104225,4681,317,13395135
4/5/2021,Ladakh,10303,9810,130,0,110068
4/5/2021,Lakshadweep,744,707,1,5,50450
4/5/2021,Maharashtra,3057885,2549075,56033,1402,20715793
4/5/2021,Meghalaya,14126,13877,150,0,409992
4/5/2021,Manipur,29428,28997,374,0,581304
4/5/2021,Madhya Pradesh,310249,283540,4055,0,6528559
4/5/2021,Mizoram,4491,4444,11,0,255297
4/5/2021,Nagaland,12365,11980,91,156,137112
4/5/2021,Odisha,343268,338150,1975,0,9188038
4/5/2021,Punjab,254152,221578,7155,0,6101688
4/5/2021,Puducherry,42539,40178,684,0,685192
4/5/2021,Rajasthan,341754,324145,2841,0,7076638
4/5/2021,Sikkim,6263,5970,136,101,83701
4/5/2021,Telangana,313237,302768,1723,0,10435997
4/5/2021,Tamil Nadu,903479,866913,12789,0,20012235
4/5/2021,Tripura,33537,33062,389,23,644784
4/5/2021,India,12684489,11730062,165578,5011,250231269
4/5/2021,Uttar Pradesh,634033,602319,8894,0,35575232
4/5/2021,Uttarakhand,102811,96296,1729,1547,2840027
4/5/2021,West Bengal,595576,573782,10348,0,9304407
4/6/2021,Andaman and Nicobar Islands,5123,5010,62,0,328737
4/6/2021,Andhra Pradesh,910943,891883,7251,0,15270771
4/6/2021,Arunachal Pradesh,16853,16786,56,0,415217
4/6/2021,Assam,218832,215691,1111,1347,7311418
4/6/2021,Bihar,270392,263849,1588,1,24110325
4/6/2021,Chandigarh,28798,25375,386,0,325654
4/6/2021,Chhattisgarh,386269,329408,4416,0,5988552
4/6/2021,Delhi,685062,656617,11113,0,15075212
4/6/2021,Dadra and Nagar Haveli and Daman and Diu,3749,3530,2,31,72410
4/6/2021,Goa,59702,56393,838,0,558266
4/6/2021,Gujarat,324878,302932,4598,0,14174426
4/6/2021,Himachal Pradesh,66237,61311,1068,118,1294127
4/6/2021,Haryana,302272,284984,3208,0,6422251
4/6/2021,Jharkhand,129596,121608,1144,0,5997234
4/6/2021,Jammu and Kashmir,134015,127520,2012,0,6286013
4/6/2021,Karnataka,1026584,968762,12696,19,22089452
4/6/2021,Kerala,1141093,1106123,4695,317,13454186
4/6/2021,Ladakh,10353,9824,130,0,110068
4/6/2021,Lakshadweep,751,707,1,5,50636
4/6/2021,Maharashtra,3113354,2583331,56330,1410,20917486
4/6/2021,Meghalaya,14135,13881,150,0,411344
4/6/2021,Manipur,29435,28998,374,0,582439
4/6/2021,Madhya Pradesh,313971,285743,4073,0,6562052
4/6/2021,Mizoram,4500,4445,11,0,256032
4/6/2021,Nagaland,12365,11982,91,158,137282
4/6/2021,Odisha,343856,338416,1975,0,9213043
4/6/2021,Punjab,257057,223928,7216,0,6145532
4/6/2021,Puducherry,42776,40317,686,0,688210
4/6/2021,Rajasthan,343990,324996,2854,0,7128353
4/6/2021,Sikkim,6286,5977,136,108,83701
4/6/2021,Telangana,314735,303013,1729,0,10498347
4/6/2021,Tamil Nadu,907124,868722,12804,0,20093091
4/6/2021,Tripura,33551,33068,389,23,646186
4/6/2021,India,12799801,11789776,166208,5149,251439598
4/6/2021,Uttar Pradesh,639928,603495,8924,0,35754807
4/6/2021,Uttarakhand,103602,96647,1736,1612,2888890
4/6/2021,West Bengal,597634,574504,10355,0,9333801
4/7/2021,Andaman and Nicobar Islands,5131,5020,62,0,330481
4/7/2021,Andhra Pradesh,913274,892736,7262,0,15302583
4/7/2021,Arunachal Pradesh,16861,16788,56,0,415547
4/7/2021,Assam,219027,215722,1111,1347,7332580
4/7/2021,Bihar,271919,264402,1591,1,24195375
4/7/2021,Chandigarh,29197,25688,388,0,328766
4/7/2021,Chhattisgarh,396579,333227,4469,0,6030841
4/7/2021,Delhi,690568,659980,11133,0,15165413
4/7/2021,Dadra and Nagar Haveli and Daman and Diu,3773,3554,2,31,72410
4/7/2021,Goa,60229,56531,840,0,560905
4/7/2021,Gujarat,328453,305149,4620,0,14298292
4/7/2021,Himachal Pradesh,66890,61537,1077,105,1301527
4/7/2021,Haryana,304638,286182,3219,0,6454835
4/7/2021,Jharkhand,130908,121885,1151,0,6019339
4/7/2021,Jammu and Kashmir,134827,127774,2018,0,6329888
4/7/2021,Karnataka,1033560,971556,12731,19,22214842
4/7/2021,Kerala,1144595,1108078,4711,317,13514740
4/7/2021,Ladakh,10412,9836,130,0,110068
4/7/2021,Lakshadweep,770,711,1,5,50955
4/7/2021,Maharashtra,3173261,2613627,56652,1423,21148736
4/7/2021,Meghalaya,14140,13882,150,0,413109
4/7/2021,Manipur,29447,28998,374,0,583322
4/7/2021,Madhya Pradesh,318014,287869,4086,0,6595471
4/7/2021,Mizoram,4508,4451,11,0,257181
4/7/2021,Nagaland,12376,11984,91,158,137507
4/7/2021,Odisha,344647,338662,1976,0,9244574
4/7/2021,Punjab,260020,226887,7278,0,6189014
4/7/2021,Puducherry,42949,40442,687,0,689359
4/7/2021,Rajasthan,346791,325779,2866,0,7178301
4/7/2021,Sikkim,6317,5978,136,108,83701
4/7/2021,Telangana,316649,303298,1734,0,10572621
4/7/2021,Tamil Nadu,911110,870546,12821,0,20173626
4/7/2021,Tripura,33572,33069,390,23,647320
4/7/2021,India,12926077,11848913,166892,5246,252677379
4/7/2021,Uttar Pradesh,645930,604979,8964,0,35942111
4/7/2021,Uttarakhand,104711,96735,1741,1709,2920139
4/7/2021,West Bengal,600024,575371,10363,0,9363195
4/8/2021,Andaman and Nicobar Islands,5149,5027,62,0,332119
4/8/2021,Andhra Pradesh,915832,893651,7268,0,15333851
4/8/2021,Arunachal Pradesh,16873,16788,56,0,416046
4/8/2021,Assam,219272,215790,1112,1347,7355468
4/8/2021,Bihar,273830,264730,1595,1,24285079
4/8/2021,Chandigarh,29521,26017,389,0,331288
4/8/2021,Chhattisgarh,407231,334543,4563,0,6079584
4/8/2021,Delhi,698005,663667,11157,0,15257183
4/8/2021,Dadra and Nagar Haveli and Daman and Diu,3803,3566,2,31,72410
4/8/2021,Goa,60811,56638,842,0,564111
4/8/2021,Gujarat,332474,307346,4655,0,14433123
4/8/2021,Himachal Pradesh,67511,61797,1083,118,1309967
